,tweet_id,created_at,text,location,clean_tweet
1474,1587555736493883392,2022-11-01 21:22:37+00:00,Twitter : Mon objectif perso à $80 - graphique #TWTR sur @TradingView https://t.co/p7EOemNArd,1092205034773843968,"['twitter', 'mon', 'objectif', 'perso', 'à', '80', 'graphiqu', 'twtr', 'sur']"
1475,1587555402484416514,2022-11-01 21:21:17+00:00,Giving a 60% discount feels a lot better than just straight up selling it for $8 #TWTR,1281752255746781185,"['give', '60', 'discount', 'feel', 'lot', 'better', 'straight', 'sell', '8', 'twtr']"
1476,1587554952792010752,2022-11-01 21:19:30+00:00,AMD above 63 short squeeze gonna take it to 70 $TSLA $FB $AMD $COIN $NFLX $SHOP $AMZN $SQ $DOCU $INTC $TWTR $SNAP $MSFT $SPY $QQQ $GOOGL $AAPL $ROKU $SPX #TSLA #FB #AMD #COIN #NFLX #SHOP #AMZN #SQ #DOCU #INTC #TWTR #SNAP #MSFT #SPY #QQQ #GOOGL #AAPL #ROKU #SPX,1307454455202213888,"['amd', '63', 'short', 'squeez', 'gonna', 'take', '70', 'tsla', 'fb', 'amd', 'coin', 'nflx', 'shop', 'amzn', 'sq', 'docu', 'intc', 'twtr', 'snap', 'msft', 'spi', 'qqq', 'googl', 'aapl', 'roku', 'spx', 'tsla', 'fb', 'amd', 'coin', 'nflx', 'shop', 'amzn', 'sq', 'docu', 'intc', 'twtr', 'snap', 'msft', 'spi', 'qqq', 'googl', 'aapl', 'roku', 'spx']"
1477,1587554322228789248,2022-11-01 21:17:00+00:00,AMD 63 then 65 68 70 💰💰💰 $TSLA $FB $AMD $COIN $NFLX $SHOP $AMZN $SQ $DOCU $INTC $TWTR $SNAP $MSFT $SPY $QQQ $GOOGL $AAPL $ROKU $SPX #TSLA #FB #AMD #COIN #NFLX #SHOP #AMZN #SQ #DOCU #INTC #TWTR #SNAP #MSFT #SPY #QQQ #GOOGL #AAPL #ROKU #SPX,1307454455202213888,"['amd', '63', '65', '68', '70', '💰', '💰', '💰', 'tsla', 'fb', 'amd', 'coin', 'nflx', 'shop', 'amzn', 'sq', 'docu', 'intc', 'twtr', 'snap', 'msft', 'spi', 'qqq', 'googl', 'aapl', 'roku', 'spx', 'tsla', 'fb', 'amd', 'coin', 'nflx', 'shop', 'amzn', 'sq', 'docu', 'intc', 'twtr', 'snap', 'msft', 'spi', 'qqq', 'googl', 'aapl', 'roku', 'spx']"
1478,1587553811157372928,2022-11-01 21:14:58+00:00,"given #elonmusk PUFF #ganja spend HUGE-x% #musk fortune on twitter
what does $8 #bluetick get #elon?
[]ego massage NEW blue
[]#privacy new #creditcard database = #digital #gold FCUK #crypto
[]FCUK paypal mafia
[X]#alloftheabove #twitter #twtr #blueticktwitter
POLL",17732518,"['given', 'elonmusk', 'puff', 'ganja', 'spend', 'huge-x', 'musk', 'fortun', 'twitter', '8', 'bluetick', 'get', 'elon', 'ego', 'massag', 'new', 'blue', 'privaci', 'new', 'creditcard', 'databas', 'digit', 'gold', 'fcuk', 'crypto', 'fcuk', 'paypal', 'mafia', 'x', 'alloftheabov', 'twitter', 'twtr', 'blueticktwitt', 'poll']"
1479,1587552997994688513,2022-11-01 21:11:44+00:00,AMD above 62 lets gooooooo💰💰💰💰 $TSLA $FB $AMD $COIN $NFLX $SHOP $AMZN $SQ $DOCU $INTC $TWTR $SNAP $MSFT $SPY $QQQ $GOOGL $AAPL $ROKU $SPX #TSLA #FB #AMD #COIN #NFLX #SHOP #AMZN #SQ #DOCU #INTC #TWTR #SNAP #MSFT #SPY #QQQ #GOOGL #AAPL #ROKU #SPX,1307454455202213888,"['amd', '62', 'let', 'gooo', '💰', '💰', '💰', 'tsla', 'fb', 'amd', 'coin', 'nflx', 'shop', 'amzn', 'sq', 'docu', 'intc', 'twtr', 'snap', 'msft', 'spi', 'qqq', 'googl', 'aapl', 'roku', 'spx', 'tsla', 'fb', 'amd', 'coin', 'nflx', 'shop', 'amzn', 'sq', 'docu', 'intc', 'twtr', 'snap', 'msft', 'spi', 'qqq', 'googl', 'aapl', 'roku', 'spx']"
1480,1587551483284705280,2022-11-01 21:05:43+00:00,AMD above 62 will squeeze to 65 68 70. $TSLA $FB $AMD $COIN $NFLX $SHOP $AMZN $SQ $DOCU $INTC $TWTR $SNAP $MSFT $SPY $QQQ $GOOGL $AAPL $ROKU $SPX #TSLA #FB #AMD #COIN #NFLX #SHOP #AMZN #SQ #DOCU #INTC #TWTR #SNAP #MSFT #SPY #QQQ #GOOGL #AAPL #ROKU #SPX,1307454455202213888,"['amd', '62', 'squeez', '65', '68', '70', 'tsla', 'fb', 'amd', 'coin', 'nflx', 'shop', 'amzn', 'sq', 'docu', 'intc', 'twtr', 'snap', 'msft', 'spi', 'qqq', 'googl', 'aapl', 'roku', 'spx', 'tsla', 'fb', 'amd', 'coin', 'nflx', 'shop', 'amzn', 'sq', 'docu', 'intc', 'twtr', 'snap', 'msft', 'spi', 'qqq', 'googl', 'aapl', 'roku', 'spx']"
1481,1587546792203325442,2022-11-01 20:47:05+00:00,@elonmusk I want #TWTR #FREE https://t.co/JzIuYxdHeV,1894747496,"['want', 'twtr', 'free']"
1482,1587545976083980293,2022-11-01 20:43:50+00:00,"RT @XPRgod: Oh and guess what @elonmusk, @ProtonXPR &amp; #DOGECOİN are not enemies. They are even already working together for a better future…",144959069,"['oh', 'guess', 'dogecoi̇n', 'enemi', 'even', 'alreadi', 'work', 'togeth', 'better', 'futur', '…']"
1483,1587535611447107585,2022-11-01 20:02:39+00:00,@Eljaboom #floki the CEO coin of course of #twtr I mean #twoge all the way https://t.co/l5EMTQ9VyN,119458045,"['floki', 'ceo', 'coin', 'cours', 'twtr', 'mean', 'twoge', 'way']"
1484,1587534144158027782,2022-11-01 19:56:49+00:00,"RT @Press_Reach: Twitter $TWTR Stock Suspended As #Musk Closes $44 Billion Transaction📊

https://t.co/JF790AMPe4

#Twitter #TWTR #Stocks #S…",853247275866267648,"['twitter', 'twtr', 'stock', 'suspend', 'musk', 'close', '44', 'billion', 'transact', '📊', 'twitter', 'twtr', 'stock', '…']"
1485,1587534000184328199,2022-11-01 19:56:15+00:00,"RT @Press_Reach: Twitter $TWTR Stock Inched Upward In Response To Reports That Musk Would Address Workers On Friday 📊

https://t.co/sTJ0vIA…",853247275866267648,"['twitter', 'twtr', 'stock', 'inch', 'upward', 'respons', 'report', 'musk', 'would', 'address', 'worker', 'friday', '📊']"
1486,1587531385400659969,2022-11-01 19:45:51+00:00,"RT @GOK_HAN_38: #GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #baygn #vowg_p #SIEGn #MBGn #DTEGn #BASF…",1516765062979100675,"['glcvi', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'baygn', 'vowg_p', 'siegn', 'mbgn', 'dtegn', 'basf', '…']"
1487,1587527208603897856,2022-11-01 19:29:16+00:00,"@elonmusk Would the pricing be same for all types of account?? (ex: personal, companies, brands) 

From revenue stream per se, I would be charging more to companies and brand page.

#twtr",719384854849200128,"['would', 'price', 'type', 'account', 'ex', 'person', 'compani', 'brand', 'revenu', 'stream', 'per', 'se', 'would', 'charg', 'compani', 'brand', 'page', 'twtr']"
1488,1587524385338019846,2022-11-01 19:18:02+00:00,$TWTR Elon Musk reveals plans for his controversial new Twitter verification system https://t.co/1TTh6YtVVm #TWTR,198835982,"['twtr', 'elon', 'musk', 'reveal', 'plan', 'controversi', 'new', 'twitter', 'verif', 'system', 'twtr']"
1489,1587515428510879746,2022-11-01 18:42:27+00:00,"Musk announces $8 monthly charge for verified Twitter accounts
#twtr",266082837,"['musk', 'announc', '8', 'monthli', 'charg', 'verifi', 'twitter', 'account', 'twtr']"
1490,1587514278437064704,2022-11-01 18:37:53+00:00,Annnnd I no longer own Twitter stock thank to the misinformation princes cash merger 🖕🏽#TWTR,99472571,"['annnd', 'longer', 'twitter', 'stock', 'thank', 'misinform', 'princ', 'cash', 'merger', '🖕', '🏽', 'twtr']"
1491,1587510832904241152,2022-11-01 18:24:11+00:00,"RT @GOK_HAN_38: #GLCVY MÜKEMMEL OLMASI İÇİN NE İSTERSEN VAR 😀
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #b…",1510685036756062217,"['glcvi', 'mükemmel', 'olmasi', 'i̇çi̇n', 'ne', 'i̇stersen', 'var', '😀', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'b', '…']"
1492,1587509078154412032,2022-11-01 18:17:13+00:00,@elonmusk Possible free perk for #TWTR shareholders?,2245138123,"['possibl', 'free', 'perk', 'twtr', 'sharehold']"
1493,1587502828419174400,2022-11-01 17:52:23+00:00,RT @JohnLHowardJr: @emptywheel The important question I have been wrestling with is how many Scaramuccis will it take for Elmo to turn #twt…,17536607,"['import', 'question', 'wrestl', 'mani', 'scaramucci', 'take', 'elmo', 'turn', 'twt', '…']"
1494,1587501081038405633,2022-11-01 17:45:26+00:00,"RT @GOK_HAN_38: #GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #baygn #vowg_p #SIEGn #MBGn #DTEGn #BASF…",1484379187146227716,"['glcvi', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'baygn', 'vowg_p', 'siegn', 'mbgn', 'dtegn', 'basf', '…']"
1495,1587493664233865219,2022-11-01 17:15:58+00:00,@elonmusk how about a nice add on for #TSLA and #TWTR -&gt; #BRDS Bird Global.,134306078,"['nice', 'add', 'tsla', 'twtr', '->', 'brd', 'bird', 'global']"
1496,1587491716612984832,2022-11-01 17:08:14+00:00,"RT @GOK_HAN_38: #GLCVY MÜKEMMEL OLMASI İÇİN NE İSTERSEN VAR 😀
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #b…",1359530286678212619,"['glcvi', 'mükemmel', 'olmasi', 'i̇çi̇n', 'ne', 'i̇stersen', 'var', '😀', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'b', '…']"
1497,1587490918327894020,2022-11-01 17:05:03+00:00,"RT @GOK_HAN_38: #GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #baygn #vowg_p #SIEGn #MBGn #DTEGn #BASF…",1377135665641447425,"['glcvi', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'baygn', 'vowg_p', 'siegn', 'mbgn', 'dtegn', 'basf', '…']"
1498,1587489236458110984,2022-11-01 16:58:22+00:00,@elonmusk #TWTR https://t.co/yVO3IMMHZr,486013148,['twtr']
1499,1587488805568724992,2022-11-01 16:56:40+00:00,"RT @XPRgod: Oh and guess what @elonmusk, @ProtonXPR &amp; #DOGECOİN are not enemies. They are even already working together for a better future…",117901572,"['oh', 'guess', 'dogecoi̇n', 'enemi', 'even', 'alreadi', 'work', 'togeth', 'better', 'futur', '…']"
1500,1587487885795672064,2022-11-01 16:53:00+00:00,#TWTR https://t.co/a8cp0jgbOD,1270597599880413186,['twtr']
1501,1587487157769441281,2022-11-01 16:50:07+00:00,"RT @GOK_HAN_38: #GLCVY MÜKEMMEL OLMASI İÇİN NE İSTERSEN VAR 😀
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #b…",792825185758015488,"['glcvi', 'mükemmel', 'olmasi', 'i̇çi̇n', 'ne', 'i̇stersen', 'var', '😀', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'b', '…']"
1502,1587483244622225408,2022-11-01 16:34:34+00:00,"RT @GOK_HAN_38: #GLCVY MÜKEMMEL OLMASI İÇİN NE İSTERSEN VAR 😀
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #b…",1457427035790381063,"['glcvi', 'mükemmel', 'olmasi', 'i̇çi̇n', 'ne', 'i̇stersen', 'var', '😀', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'b', '…']"
1503,1587482308130603010,2022-11-01 16:30:50+00:00,@emptywheel The important question I have been wrestling with is how many Scaramuccis will it take for Elmo to turn #twtr into a disinfo hatescape?,249178393,"['import', 'question', 'wrestl', 'mani', 'scaramucci', 'take', 'elmo', 'turn', 'twtr', 'disinfo', 'hatescap']"
1504,1587479093846630404,2022-11-01 16:18:04+00:00,"@kylegriffin1 Did he question the businesses &amp; land China acquired in our country over the past 20 years, or is this an opportunity to fall in line with @DNC narrative?
The China issue is bigger than the #twitter deal by Musk. Keep in mind. The Saudis already owned a large piece, via #twtr",211285767,"['question', 'busi', 'land', 'china', 'acquir', 'countri', 'past', '20', 'year', 'opportun', 'fall', 'line', 'narr', 'china', 'issu', 'bigger', 'twitter', 'deal', 'musk', 'keep', 'mind', 'saudi', 'alreadi', 'own', 'larg', 'piec', 'via', 'twtr']"
1505,1587472658618253322,2022-11-01 15:52:30+00:00,"Crazy. Liberals. Unhinged.
#Elon #Twitter #twtr https://t.co/MHiPN3ShDX",1379752443483881475,"['crazi', 'liber', 'unhing', 'elon', 'twitter', 'twtr']"
1506,1587471796311408644,2022-11-01 15:49:04+00:00,"RT @GOK_HAN_38: #GLCVY MÜKEMMEL OLMASI İÇİN NE İSTERSEN VAR 😀
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #b…",1084821296968552448,"['glcvi', 'mükemmel', 'olmasi', 'i̇çi̇n', 'ne', 'i̇stersen', 'var', '😀', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'b', '…']"
1507,1587453714159149057,2022-11-01 14:37:13+00:00,Is now a good time to invest #TWTR @elonmusk,1587446870678204416,"['good', 'time', 'invest', 'twtr']"
1508,1587452726337630210,2022-11-01 14:33:18+00:00,"RT @FeroxAdvisors: Phenomenal rise by $DOGE, Liberation of #TWTR will strengthen the decentralized revolution.

Next up is smart land owner…",1576888865063047170,"['phenomen', 'rise', 'doge', 'liber', 'twtr', 'strengthen', 'decentr', 'revolut', 'next', 'smart', 'land', 'owner', '…']"
1509,1587446184817434624,2022-11-01 14:07:18+00:00,"RT @GOK_HAN_38: #GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #baygn #vowg_p #SIEGn #MBGn #DTEGn #BASF…",1096780117689462785,"['glcvi', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'baygn', 'vowg_p', 'siegn', 'mbgn', 'dtegn', 'basf', '…']"
1510,1587442472908914688,2022-11-01 13:52:33+00:00,@karimnas_ Which part of #TWTR broken by Elon and his team?,69108938,"['part', 'twtr', 'broken', 'elon', 'team']"
1511,1587440978692132866,2022-11-01 13:46:37+00:00,"RT @GOK_HAN_38: #GLCVY MÜKEMMEL OLMASI İÇİN NE İSTERSEN VAR 😀
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #b…",1505590901309071360,"['glcvi', 'mükemmel', 'olmasi', 'i̇çi̇n', 'ne', 'i̇stersen', 'var', '😀', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'b', '…']"
1512,1587439115028426752,2022-11-01 13:39:12+00:00,"clip.

(I'll also want to launch @TwitterBlue in JP &amp; Asia.)

via @mysk_co 
#TWTR https://t.co/DXlXalbp3k",1041175359364816896,"['clip', ""i'll"", 'also', 'want', 'launch', 'jp', 'asia', 'via', 'twtr']"
1513,1587429297609842688,2022-11-01 13:00:12+00:00,@iCurlyCae You can’t trade #TWTR it’s a private company now,1330597100510347264,"['’', 'trade', 'twtr', '’', 'privat', 'compani']"
1514,1587428763792510977,2022-11-01 12:58:04+00:00,"RT @GOK_HAN_38: #GLCVY MÜKEMMEL OLMASI İÇİN NE İSTERSEN VAR 😀
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #b…",1484379187146227716,"['glcvi', 'mükemmel', 'olmasi', 'i̇çi̇n', 'ne', 'i̇stersen', 'var', '😀', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'b', '…']"
1515,1587426594339028994,2022-11-01 12:49:27+00:00,"RT @GOK_HAN_38: #GLCVY MÜKEMMEL OLMASI İÇİN NE İSTERSEN VAR 😀
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #b…",1503093082765639685,"['glcvi', 'mükemmel', 'olmasi', 'i̇çi̇n', 'ne', 'i̇stersen', 'var', '😀', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'b', '…']"
1516,1587426106633756674,2022-11-01 12:47:31+00:00,"RT @GOK_HAN_38: #GLCVY MÜKEMMEL OLMASI İÇİN NE İSTERSEN VAR 😀
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #b…",1400543080936361993,"['glcvi', 'mükemmel', 'olmasi', 'i̇çi̇n', 'ne', 'i̇stersen', 'var', '😀', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'b', '…']"
1517,1587421919317483520,2022-11-01 12:30:53+00:00,"@CJ_NFA @garyblack00 @elonmusk @StephenKing Agree with this as a concept but town square wont work

Those with more followers ( xyz social media skills etc) are ill get the loudest mic

Avg person will get drowned out

Sounds like political representation all over again

@elonmusk #Twtr",1384401253086765062,"['agre', 'concept', 'town', 'squar', 'wont', 'work', 'follow', 'xyz', 'social', 'media', 'skill', 'etc', 'ill', 'get', 'loudest', 'mic', 'avg', 'person', 'get', 'drown', 'sound', 'like', 'polit', 'represent', 'twtr']"
1518,1587421444979531777,2022-11-01 12:29:00+00:00,"#GLCVY MÜKEMMEL OLMASI İÇİN NE İSTERSEN VAR 😀
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #baygn #vowg_p #SIEGn #MBGn #DTEGn #BASFN #DBKGn #SHEL #HSBA #BATS https://t.co/vXswQGHv0v",1515588900340871170,"['glcvi', 'mükemmel', 'olmasi', 'i̇çi̇n', 'ne', 'i̇stersen', 'var', '😀', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'baygn', 'vowg_p', 'siegn', 'mbgn', 'dtegn', 'basfn', 'dbkgn', 'shel', 'hsba', 'bat']"
1519,1587416057718996992,2022-11-01 12:07:35+00:00,"Oh and guess what @elonmusk, @ProtonXPR &amp; #DOGECOİN are not enemies. They are even already working together for a better future. 

#XPR #DOGE #TWTR https://t.co/zuiKuYh3OF",1491505059624062985,"['oh', 'guess', 'dogecoi̇n', 'enemi', 'even', 'alreadi', 'work', 'togeth', 'better', 'futur', 'xpr', 'doge', 'twtr']"
1520,1587409938611113985,2022-11-01 11:43:16+00:00,"$DOGE short setup. If it picks and rejects from that zone, it will be a good ride down.

#Elon #Dogecoin #Tesla #twtr https://t.co/f3pS8WRM3q",1076970804703842304,"['doge', 'short', 'setup', 'pick', 'reject', 'zone', 'good', 'ride', 'elon', 'dogecoin', 'tesla', 'twtr']"
1521,1587409572511514625,2022-11-01 11:41:49+00:00,"@RyoshiResearch 
@elonmusk 
#TWTR
#CAW
#QOM
#O https://t.co/JjSZ3pFCIS",1202915106671058945,"['twtr', 'caw', 'qom']"
1522,1587408278950187008,2022-11-01 11:36:40+00:00,"I wonder how often Elon Musk has to say: 
""Wait a second. You did what?""
to a Twitter employee over the next weeks &amp; months.
#twtr",1227519241353670656,"['wonder', 'often', 'elon', 'musk', 'say', 'wait', 'second', 'twitter', 'employe', 'next', 'week', 'month', 'twtr']"
1523,1587407784231849985,2022-11-01 11:34:43+00:00,"- i like to draw, and i like instruments! guitar best
- i sing, i like school, im that loudandquiet kid in class
- plz bmf 

#genshintwt #robloxtwt #valotwt #twtr #readerscommunity #writerscommunity #hutaokinnie #eikinnie #fischlkinnie #BMF",1574314544507539461,"['like', 'draw', 'like', 'instrument', 'guitar', 'best', 'sing', 'like', 'school', 'im', 'loudandquiet', 'kid', 'class', 'plz', 'bmf', 'genshintwt', 'robloxtwt', 'valotwt', 'twtr', 'readerscommun', 'writerscommun', 'hutaokinni', 'eikinni', 'fischlkinni', 'bmf']"
1524,1587407056574849027,2022-11-01 11:31:49+00:00,"$NYFANG It seems like a good time to revisit this 10 stock big cap tech momentum train. As ugly as you'd expect and perhaps that is a reason to look at it and its components. $META, $AAPL, $AMZN, $NFLX $GOOGL, $BABA, $BIDU, $NVID, $TSLA and now $MSFT which replaced #TWTR. https://t.co/HNcOAtBHEr",202201906,"['nyfang', 'seem', 'like', 'good', 'time', 'revisit', '10', 'stock', 'big', 'cap', 'tech', 'momentum', 'train', 'ugli', 'expect', 'perhap', 'reason', 'look', 'compon', 'meta', 'aapl', 'amzn', 'nflx', 'googl', 'baba', 'bidu', 'nvid', 'tsla', 'msft', 'replac', 'twtr']"
1525,1587398799705751553,2022-11-01 10:59:00+00:00,"#TWTR and #DOGE could be next Facebook and #AMZN !

If happens….

Enlarge your vision!",876673990307217410,"['twtr', 'doge', 'could', 'next', 'facebook', 'amzn', 'happen', '…', 'enlarg', 'vision']"
1526,1587394162294681600,2022-11-01 10:40:35+00:00,"@cz_binance 
@elonmusk 
#TWTR https://t.co/jwfP3d9OjK",1202915106671058945,['twtr']
1527,1587393663167959040,2022-11-01 10:38:36+00:00,Dear @elonmusk i love this stock so much please drop it for me 🙏 #twtr https://t.co/5B32QOz1Tb,400186369,"['dear', 'love', 'stock', 'much', 'pleas', 'drop', '🙏', 'twtr']"
1528,1587388475321602050,2022-11-01 10:17:59+00:00,"RT @GOK_HAN_38: #GLCVY   FAALİYET RAPORU BİLANÇO ÜSTÜNE BİRDE İHALE HABERİ 🔥🔥
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sap…",1084821296968552448,"['glcvi', 'faali̇yet', 'raporu', 'bi̇lanço', 'üstüne', 'bi̇rd', 'i̇hal', 'haberi̇', '🔥', '🔥', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sap', '…']"
1529,1587386687134498834,2022-11-01 10:10:53+00:00,"RT @GOK_HAN_38: #GLCVY   FAALİYET RAPORU BİLANÇO ÜSTÜNE BİRDE İHALE HABERİ 🔥🔥
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sap…",1096780117689462785,"['glcvi', 'faali̇yet', 'raporu', 'bi̇lanço', 'üstüne', 'bi̇rd', 'i̇hal', 'haberi̇', '🔥', '🔥', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sap', '…']"
1530,1587384280841428992,2022-11-01 10:01:19+00:00,@elonmusk @StephenKing Just waiting for someone to come up with a decent alternative and leave this place to putin fans. Meanwhile there is a fortune to be made shorting #TWTR and #TSLA.,216638936,"['wait', 'someon', 'come', 'decent', 'altern', 'leav', 'place', 'putin', 'fan', 'meanwhil', 'fortun', 'made', 'short', 'twtr', 'tsla']"
1531,1587379274088316928,2022-11-01 09:41:25+00:00,"it's #caw
#TWTR
@elonmusk 
@TomCruise https://t.co/q9YEjRumHm",1202915106671058945,"['caw', 'twtr']"
1532,1587378185636831232,2022-11-01 09:37:06+00:00,"RT @GOK_HAN_38: #GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #baygn #vowg_p #SIEGn #MBGn #DTEGn #BASF…",1359530286678212619,"['glcvi', 'tsla', 'aapl', 'nvda', 'twtr', 'msft', 'amzn', 'amd', 'googl', 'fb', 'wfc', 'sapg', 'lini', 'alvg', 'baygn', 'vowg_p', 'siegn', 'mbgn', 'dtegn', 'basf', '…']"
1533,1587374296166432768,2022-11-01 09:21:38+00:00,"RT @SRAntiFascism: @SR_AntiFascism $Twtr #Twtr has promoted
#WhiteSupremacist #Extremist #Violence 
i.e. #UniteTheRight leading to #Charlot…",962315092502220801,"['twtr', 'twtr', 'promot', 'whitesupremacist', 'extremist', 'violenc', 'e', 'unitetheright', 'lead', 'charlot', '…']"
1534,1587374102171463680,2022-11-01 09:20:52+00:00,"clip.

(WashingtonPost紙 報道との事)

via @ReutersJapan
#news #TWTR #US https://t.co/nJNzqiE3uI",1041175359364816896,"['clip', 'washingtonpost紙', '報道との事', 'via', 'news', 'twtr', 'us']"
1535,1587373641297190914,2022-11-01 09:19:02+00:00,Hey @elonmusk I have an idea!  How would you like to give blue ticks to those who hodl 1000 doge coins?  I think it's a good idea💪🐦 #Doge #twtr,315861037,"['hey', 'idea', 'would', 'like', 'give', 'blue', 'tick', 'hodl', '1000', 'doge', 'coin', 'think', 'good', 'idea', '💪', '🐦', 'doge', 'twtr']"
1536,1587372916156530688,2022-11-01 09:16:09+00:00,@MMCrypto #floki the new ceo of #twtr https://t.co/W4F4yawTcm,119458045,"['floki', 'new', 'ceo', 'twtr']"
1537,1587372533501857792,2022-11-01 09:14:38+00:00,@MMCrypto #floki the new ceo of #twtr or #twoge https://t.co/m2qa5f2bI3,119458045,"['floki', 'new', 'ceo', 'twtr', 'twoge']"
1538,1587369211722027008,2022-11-01 09:01:26+00:00,Wow nice🤩🚙🚗🛻 ElonMusk of private go to the front line🎮🐦🗣️💨 Go for the win🦾🦿⚡🌀🌪️🌊🔥🌋🕹️ #ElonMusk #twtr #win #Imprepared🦾👊👍 https://t.co/CrNpKYK01R,1216945227467898880,"['wow', 'nice', '🤩', '🚙', '🚗', '\U0001f6fb', 'elonmusk', 'privat', 'go', 'front', 'line', '🎮', '🐦', '🗣', '️', '💨', 'go', 'win', '🦾', '🦿', '⚡', '🌀', '🌪', '️', '🌊', '🔥', '🌋', '🕹', '️', 'elonmusk', 'twtr', 'win', 'imprepar', '🦾', '👊', '👍']"
1539,1587365578116927488,2022-11-01 08:47:00+00:00,"$TWTR Elon Musk dissolves Twitter board, plans to cut quarter of workforce - report https://t.co/kD2yRSPwka #TWTR",4067701419,"['twtr', 'elon', 'musk', 'dissolv', 'twitter', 'board', 'plan', 'cut', 'quarter', 'workforc', 'report', 'twtr']"
1540,1587364861004185600,2022-11-01 08:44:09+00:00,"@elonmusk 
#TWTR
@RealFlokiInu 
#FLOKI
#DOGE
#shib https://t.co/LOUHqZY3aY",1202915106671058945,"['twtr', 'floki', 'doge', 'shib']"
1541,1587364144981819394,2022-11-01 08:41:18+00:00,"At some point of time for the next 12 months, price for #TWTR could be double from today. A year ago, if you ask me whether it's a good buy, my answer wouldn't be the same as today. https://t.co/5lMPDnlXOw",36645459,"['point', 'time', 'next', '12', 'month', 'price', 'twtr', 'could', 'doubl', 'today', 'year', 'ago', 'ask', 'whether', 'good', 'buy', 'answer', 'today']"
